telemetry_id,asset_id,timestamp,temperature_c,vibration_mm_s,current_amps,voltage_v,operating_hours,runtime_hours,is_abnormal,failure_risk
771,ELEV-001,2026-08-31T22:17:19,30.3,0.79,34.9,417.3,9873.4,1.0,0,0.33
772,ELEV-001,2026-08-31T23:17:19,30.3,0.9,7.3,414.1,9873.6,0.2,0,0.33
773,ELEV-001,2026-09-01T00:17:19,30.3,0.69,0.5,412.8,9873.6,0.0,0,0.33
774,ELEV-001,2026-09-01T01:17:19,29.1,0.78,7.3,413.0,9873.8,0.2,0,0.33
775,ELEV-001,2026-09-01T02:17:19,30.6,0.78,7.5,415.5,9874.0,0.2,0,0.33
776,ELEV-001,2026-09-01T03:17:19,29.6,0.78,7.0,414.5,9874.2,0.2,0,0.33
777,ELEV-001,2026-09-01T04:17:19,29.9,0.69,0.0,417.5,9874.2,0.0,0,0.33
778,ELEV-001,2026-09-01T05:17:19,30.9,0.88,0.0,417.0,9874.2,0.0,0,0.33
779,ELEV-001,2026-09-01T06:17:19,28.1,1.13,34.3,413.9,9875.2,1.0,0,0.33
780,ELEV-001,2026-09-01T07:17:19,28.4,1.05,35.3,418.0,9876.2,1.0,0,0.33
781,ELEV-001,2026-09-01T08:17:19,28.3,0.8,35.3,414.2,9877.2,1.0,0,0.33
782,ELEV-001,2026-09-01T09:17:19,30.4,0.72,34.8,412.9,9878.2,1.0,0,0.33
783,ELEV-001,2026-09-01T10:17:19,28.8,0.8,34.4,415.7,9879.2,1.0,0,0.33
784,ELEV-001,2026-09-01T11:17:19,29.1,0.82,35.2,419.3,9880.2,1.0,0,0.33
785,ELEV-001,2026-09-01T12:17:19,29.4,0.85,35.0,413.9,9881.2,1.0,0,0.33
786,ELEV-001,2026-09-01T13:17:19,29.9,1.0,34.7,414.1,9882.2,1.0,0,0.33
787,ELEV-001,2026-09-01T14:17:19,30.5,0.62,35.7,414.1,9883.2,1.0,0,0.33
788,ELEV-001,2026-09-01T15:17:19,30.2,0.71,35.2,410.2,9884.2,1.0,0,0.33
789,ELEV-001,2026-09-01T16:17:19,30.5,0.99,35.9,415.4,9885.2,1.0,0,0.33
790,ELEV-001,2026-09-01T17:17:19,30.3,0.74,35.1,414.5,9886.2,1.0,0,0.33
791,ELEV-001,2026-09-01T18:17:19,30.6,0.85,35.3,416.3,9887.2,1.0,0,0.33
792,ELEV-001,2026-09-01T19:17:19,30.8,0.77,35.1,416.5,9888.2,1.0,0,0.33
793,ELEV-001,2026-09-01T20:17:19,31.2,0.77,35.1,415.8,9889.2,1.0,0,0.33
794,ELEV-001,2026-09-01T21:17:19,31.4,0.79,35.9,417.6,9890.2,1.0,0,0.33
795,ELEV-001,2026-09-01T22:17:19,29.0,0.78,35.2,412.7,9891.2,1.0,0,0.33
796,ELEV-001,2026-09-01T23:17:19,30.8,0.55,0.0,414.5,9891.2,0.0,0,0.33
797,ELEV-001,2026-09-02T00:17:19,31.5,0.77,0.0,414.5,9891.2,0.0,0,0.33
798,ELEV-001,2026-09-02T01:17:19,28.8,0.82,0.4,413.8,9891.2,0.0,0,0.33
799,ELEV-001,2026-09-02T02:17:19,29.0,0.73,0.1,417.7,9891.2,0.0,0,0.33
800,ELEV-001,2026-09-02T03:17:19,29.1,0.72,0.3,415.4,9891.2,0.0,0,0.33
801,ELEV-001,2026-09-02T04:17:19,30.4,0.92,6.9,414.2,9891.4,0.2,0,0.33
802,ELEV-001,2026-09-02T05:17:19,29.0,0.93,1.1,414.4,9891.4,0.0,0,0.33
803,ELEV-001,2026-09-02T06:17:19,31.2,0.69,34.3,415.7,9892.4,1.0,0,0.33
804,ELEV-001,2026-09-02T07:17:19,30.0,0.66,35.5,413.6,9893.4,1.0,0,0.33
805,ELEV-001,2026-09-02T08:17:19,30.6,1.04,34.9,415.0,9894.4,1.0,0,0.33
806,ELEV-001,2026-09-02T09:17:19,30.7,0.89,34.9,414.0,9895.4,1.0,0,0.33
807,ELEV-001,2026-09-02T10:17:19,31.5,0.75,35.3,419.4,9896.4,1.0,0,0.33
808,ELEV-001,2026-09-02T11:17:19,29.8,0.51,36.3,415.2,9897.4,1.0,0,0.33
809,ELEV-001,2026-09-02T12:17:19,29.2,0.86,34.2,414.8,9898.4,1.0,0,0.33
810,ELEV-001,2026-09-02T13:17:19,31.0,0.63,34.8,415.4,9899.4,1.0,0,0.33
811,ELEV-001,2026-09-02T14:17:19,31.1,0.72,34.7,412.5,9900.4,1.0,0,0.33
812,ELEV-001,2026-09-02T15:17:19,31.1,0.74,35.6,414.8,9901.4,1.0,0,0.33
813,ELEV-001,2026-09-02T16:17:19,31.1,0.5,34.2,412.5,9902.4,1.0,0,0.33
814,ELEV-001,2026-09-02T17:17:19,32.1,0.69,35.5,414.9,9903.4,1.0,0,0.33
815,ELEV-001,2026-09-02T18:17:19,29.8,0.97,35.2,416.5,9904.4,1.0,0,0.33
816,ELEV-001,2026-09-02T19:17:19,28.1,0.82,34.4,410.6,9905.4,1.0,0,0.33
817,ELEV-001,2026-09-02T20:17:19,30.1,0.66,34.2,418.1,9906.4,1.0,0,0.33
818,ELEV-001,2026-09-02T21:17:19,29.9,0.93,34.2,416.4,9907.4,1.0,0,0.33
819,ELEV-001,2026-09-02T22:17:19,29.4,0.88,34.7,414.0,9908.4,1.0,0,0.33
820,ELEV-001,2026-09-02T23:17:19,30.8,0.87,0.0,412.0,9908.4,0.0,0,0.33
821,ELEV-001,2026-09-03T00:17:19,29.3,0.84,6.9,415.6,9908.6,0.2,0,0.33
822,ELEV-001,2026-09-03T01:17:19,30.0,1.06,0.0,417.9,9908.6,0.0,0,0.33
823,ELEV-001,2026-09-03T02:17:19,31.6,0.81,0.0,411.3,9908.6,0.0,0,0.33
824,ELEV-001,2026-09-03T03:17:19,29.7,0.9,0.0,413.4,9908.6,0.0,0,0.33
825,ELEV-001,2026-09-03T04:17:19,28.3,0.9,6.8,419.9,9908.8,0.2,0,0.33
826,ELEV-001,2026-09-03T05:17:19,31.2,0.76,6.6,417.2,9909.0,0.2,0,0.33
827,ELEV-001,2026-09-03T06:17:19,30.4,0.98,35.6,413.5,9910.0,1.0,0,0.33
828,ELEV-001,2026-09-03T07:17:19,30.5,0.99,35.0,418.4,9911.0,1.0,0,0.33
829,ELEV-001,2026-09-03T08:17:19,29.5,1.03,36.1,416.5,9912.0,1.0,0,0.33
830,ELEV-001,2026-09-03T09:17:19,30.1,0.77,35.1,416.7,9913.0,1.0,0,0.33
831,ELEV-001,2026-09-03T10:17:19,32.0,0.74,35.0,415.1,9914.0,1.0,0,0.33
832,ELEV-001,2026-09-03T11:17:19,30.5,0.73,35.3,411.4,9915.0,1.0,0,0.33
833,ELEV-001,2026-09-03T12:17:19,30.5,0.69,35.8,416.2,9916.0,1.0,0,0.33
834,ELEV-001,2026-09-03T13:17:19,30.6,0.91,35.1,418.1,9917.0,1.0,0,0.33
835,ELEV-001,2026-09-03T14:17:19,29.3,0.68,35.1,417.0,9918.0,1.0,0,0.33
836,ELEV-001,2026-09-03T15:17:19,29.4,0.87,34.3,416.7,9919.0,1.0,0,0.33
837,ELEV-001,2026-09-03T16:17:19,32.5,0.79,34.6,416.6,9920.0,1.0,0,0.33
838,ELEV-001,2026-09-03T17:17:19,30.7,0.82,35.2,413.9,9921.0,1.0,0,0.33
839,ELEV-001,2026-09-03T18:17:19,28.1,0.83,34.5,413.8,9922.0,1.0,0,0.33
840,ELEV-001,2026-09-03T19:17:19,31.0,0.93,35.2,411.2,9923.0,1.0,0,0.33
841,HVAC-AHU-002,2026-08-27T20:17:19,24.0,1.08,25.1,414.2,11501.0,1.0,0,0.38
842,HVAC-AHU-002,2026-08-27T21:17:19,24.5,1.25,24.8,415.1,11502.0,1.0,0,0.38
843,HVAC-AHU-002,2026-08-27T22:17:19,24.2,1.13,25.3,413.4,11503.0,1.0,0,0.38
844,HVAC-AHU-002,2026-08-27T23:17:19,24.8,1.18,0.4,413.1,11503.0,0.0,0,0.38
845,HVAC-AHU-002,2026-08-28T00:17:19,24.2,1.29,0.1,419.7,11503.0,0.0,0,0.38
846,HVAC-AHU-002,2026-08-28T01:17:19,23.9,1.3,0.0,419.5,11503.0,0.0,0,0.38
847,HVAC-AHU-002,2026-08-28T02:17:19,23.7,1.04,0.0,412.4,11503.0,0.0,0,0.38
848,HVAC-AHU-002,2026-08-28T03:17:19,24.3,1.07,5.0,411.4,11503.2,0.2,0,0.38
849,HVAC-AHU-002,2026-08-28T04:17:19,25.7,1.25,5.5,415.5,11503.4,0.2,0,0.38
850,HVAC-AHU-002,2026-08-28T05:17:19,23.2,1.42,0.2,415.4,11503.4,0.0,0,0.38
851,HVAC-AHU-002,2026-08-28T06:17:19,24.9,1.01,24.9,413.9,11504.4,1.0,0,0.38
852,HVAC-AHU-002,2026-08-28T07:17:19,24.3,1.28,25.4,413.3,11505.4,1.0,0,0.38
853,HVAC-AHU-002,2026-08-28T08:17:19,24.6,1.26,25.2,416.0,11506.4,1.0,0,0.38
854,HVAC-AHU-002,2026-08-28T09:17:19,23.1,1.23,24.6,412.6,11507.4,1.0,0,0.38
855,HVAC-AHU-002,2026-08-28T10:17:19,23.6,1.41,24.6,408.8,11508.4,1.0,0,0.38
856,HVAC-AHU-002,2026-08-28T11:17:19,24.6,1.14,24.5,416.6,11509.4,1.0,0,0.38
857,HVAC-AHU-002,2026-08-28T12:17:19,26.2,1.22,23.6,414.8,11510.4,1.0,0,0.38
858,HVAC-AHU-002,2026-08-28T13:17:19,23.6,1.2,25.9,416.3,11511.4,1.0,0,0.38
859,HVAC-AHU-002,2026-08-28T14:17:19,22.8,1.32,25.1,415.4,11512.4,1.0,0,0.38
860,HVAC-AHU-002,2026-08-28T15:17:19,23.7,1.22,25.5,415.6,11513.4,1.0,0,0.38
861,HVAC-AHU-002,2026-08-28T16:17:19,24.3,1.38,24.7,412.9,11514.4,1.0,0,0.38
862,HVAC-AHU-002,2026-08-28T17:17:19,23.9,1.02,25.0,415.3,11515.4,1.0,0,0.38
863,HVAC-AHU-002,2026-08-28T18:17:19,23.9,1.49,24.8,416.4,11516.4,1.0,0,0.38
864,HVAC-AHU-002,2026-08-28T19:17:19,24.8,1.14,24.8,418.7,11517.4,1.0,0,0.38
865,HVAC-AHU-002,2026-08-28T20:17:19,25.4,0.97,24.6,413.0,11518.4,1.0,0,0.38
866,HVAC-AHU-002,2026-08-28T21:17:19,22.6,1.18,25.4,419.7,11519.4,1.0,0,0.38
867,HVAC-AHU-002,2026-08-28T22:17:19,22.3,1.11,25.0,418.7,11520.4,1.0,0,0.38
868,HVAC-AHU-002,2026-08-28T23:17:19,24.7,1.19,0.5,414.2,11520.4,0.0,0,0.38
869,HVAC-AHU-002,2026-08-29T00:17:19,23.4,1.39,0.6,409.6,11520.4,0.0,0,0.38
870,HVAC-AHU-002,2026-08-29T01:17:19,25.0,1.08,0.0,410.5,11520.4,0.0,0,0.38
871,HVAC-AHU-002,2026-08-29T02:17:19,23.8,1.18,1.3,414.8,11520.4,0.0,0,0.38
872,HVAC-AHU-002,2026-08-29T03:17:19,23.3,1.1,5.8,415.1,11520.6,0.2,0,0.38
873,HVAC-AHU-002,2026-08-29T04:17:19,22.8,1.3,0.8,416.4,11520.6,0.0,0,0.38
874,HVAC-AHU-002,2026-08-29T05:17:19,24.7,1.01,5.6,413.0,11520.8,0.2,0,0.38
875,HVAC-AHU-002,2026-08-29T06:17:19,22.9,1.08,24.7,416.2,11521.8,1.0,0,0.38
876,HVAC-AHU-002,2026-08-29T07:17:19,25.8,1.13,25.2,416.6,11522.8,1.0,0,0.38
877,HVAC-AHU-002,2026-08-29T08:17:19,24.6,1.08,25.0,415.2,11523.8,1.0,0,0.38
878,HVAC-AHU-002,2026-08-29T09:17:19,24.0,1.36,24.8,414.0,11524.8,1.0,0,0.38
879,HVAC-AHU-002,2026-08-29T10:17:19,22.9,1.42,25.5,411.2,11525.8,1.0,0,0.38
880,HVAC-AHU-002,2026-08-29T11:17:19,23.7,1.11,25.1,416.1,11526.8,1.0,0,0.38
881,HVAC-AHU-002,2026-08-29T12:17:19,24.9,1.04,24.9,415.9,11527.8,1.0,0,0.38
882,HVAC-AHU-002,2026-08-29T13:17:19,24.9,1.18,25.3,415.2,11528.8,1.0,0,0.38
883,HVAC-AHU-002,2026-08-29T14:17:19,26.1,1.37,25.1,415.5,11529.8,1.0,0,0.38
884,HVAC-AHU-002,2026-08-29T15:17:19,26.0,1.19,25.2,414.5,11530.8,1.0,0,0.38
885,HVAC-AHU-002,2026-08-29T16:17:19,24.7,1.13,25.6,411.9,11531.8,1.0,0,0.38
886,HVAC-AHU-002,2026-08-29T17:17:19,24.7,1.22,26.1,413.9,11532.8,1.0,0,0.38
887,HVAC-AHU-002,2026-08-29T18:17:19,23.3,1.35,24.9,413.3,11533.8,1.0,0,0.38
888,HVAC-AHU-002,2026-08-29T19:17:19,22.9,1.18,25.3,412.0,11534.8,1.0,0,0.38
889,HVAC-AHU-002,2026-08-29T20:17:19,25.0,1.07,24.2,414.3,11535.8,1.0,0,0.38
890,HVAC-AHU-002,2026-08-29T21:17:19,23.8,1.44,24.7,413.3,11536.8,1.0,0,0.38
891,HVAC-AHU-002,2026-08-29T22:17:19,23.5,1.19,25.4,412.6,11537.8,1.0,0,0.38
892,HVAC-AHU-002,2026-08-29T23:17:19,24.4,1.13,0.0,414.9,11537.8,0.0,0,0.38
893,HVAC-AHU-002,2026-08-30T00:17:19,24.8,1.04,0.2,414.2,11537.8,0.0,0,0.38
894,HVAC-AHU-002,2026-08-30T01:17:19,24.7,1.1,0.0,415.5,11537.8,0.0,0,0.38
895,HVAC-AHU-002,2026-08-30T02:17:19,22.4,1.16,0.0,416.9,11537.8,0.0,0,0.38
896,HVAC-AHU-002,2026-08-30T03:17:19,25.1,1.26,4.3,413.2,11538.0,0.2,0,0.38
897,HVAC-AHU-002,2026-08-30T04:17:19,22.6,1.0,0.0,417.9,11538.0,0.0,0,0.38
898,HVAC-AHU-002,2026-08-30T05:17:19,23.6,1.08,0.4,411.2,11538.0,0.0,0,0.38
899,HVAC-AHU-002,2026-08-30T06:17:19,23.2,1.19,24.9,409.8,11539.0,1.0,0,0.38
900,HVAC-AHU-002,2026-08-30T07:17:19,24.9,1.0,24.7,414.9,11540.0,1.0,0,0.38
901,HVAC-AHU-002,2026-08-30T08:17:19,24.0,1.35,24.9,416.8,11541.0,1.0,0,0.38
902,HVAC-AHU-002,2026-08-30T09:17:19,23.5,1.34,25.4,412.3,11542.0,1.0,0,0.38
903,HVAC-AHU-002,2026-08-30T10:17:19,22.9,1.4,24.3,412.3,11543.0,1.0,0,0.38
904,HVAC-AHU-002,2026-08-30T11:17:19,24.9,1.14,24.7,417.6,11544.0,1.0,0,0.38
905,HVAC-AHU-002,2026-08-30T12:17:19,24.8,1.06,24.8,411.4,11545.0,1.0,0,0.38
906,HVAC-AHU-002,2026-08-30T13:17:19,22.4,1.29,24.7,419.1,11546.0,1.0,0,0.38
907,HVAC-AHU-002,2026-08-30T14:17:19,22.9,1.25,24.5,415.1,11547.0,1.0,0,0.38
908,HVAC-AHU-002,2026-08-30T15:17:19,24.7,1.1,25.2,414.1,11548.0,1.0,0,0.38
909,HVAC-AHU-002,2026-08-30T16:17:19,24.2,1.36,25.5,411.7,11549.0,1.0,0,0.38
910,HVAC-AHU-002,2026-08-30T17:17:19,24.3,1.1,24.4,413.0,11550.0,1.0,0,0.39
911,HVAC-AHU-002,2026-08-30T18:17:19,24.4,1.21,24.9,417.2,11551.0,1.0,0,0.39
912,HVAC-AHU-002,2026-08-30T19:17:19,22.1,1.52,24.6,414.4,11552.0,1.0,0,0.39
913,HVAC-AHU-002,2026-08-30T20:17:19,23.6,1.06,25.9,411.6,11553.0,1.0,0,0.39
914,HVAC-AHU-002,2026-08-30T21:17:19,24.3,1.14,24.7,415.7,11554.0,1.0,0,0.39
915,HVAC-AHU-002,2026-08-30T22:17:19,22.4,1.1,24.7,412.6,11555.0,1.0,0,0.39
916,HVAC-AHU-002,2026-08-30T23:17:19,23.5,1.28,5.9,411.7,11555.2,0.2,0,0.39
917,HVAC-AHU-002,2026-08-31T00:17:19,23.3,1.25,0.0,414.5,11555.2,0.0,0,0.39
918,HVAC-AHU-002,2026-08-31T01:17:19,24.4,0.88,0.6,414.7,11555.2,0.0,0,0.39
919,HVAC-AHU-002,2026-08-31T02:17:19,23.5,1.26,0.4,415.8,11555.2,0.0,0,0.39
920,HVAC-AHU-002,2026-08-31T03:17:19,25.1,1.34,0.0,417.9,11555.2,0.0,0,0.39
921,HVAC-AHU-002,2026-08-31T04:17:19,24.1,1.15,0.0,417.3,11555.2,0.0,0,0.39
922,HVAC-AHU-002,2026-08-31T05:17:19,24.2,1.06,0.0,413.4,11555.2,0.0,0,0.39
923,HVAC-AHU-002,2026-08-31T06:17:19,25.1,0.9,25.4,409.0,11556.2,1.0,0,0.39
924,HVAC-AHU-002,2026-08-31T07:17:19,22.9,1.29,25.3,414.7,11557.2,1.0,0,0.39
925,HVAC-AHU-002,2026-08-31T08:17:19,22.2,1.48,24.6,411.8,11558.2,1.0,0,0.39
926,HVAC-AHU-002,2026-08-31T09:17:19,24.7,1.08,24.4,414.8,11559.2,1.0,0,0.39
927,HVAC-AHU-002,2026-08-31T10:17:19,24.2,1.06,26.5,415.4,11560.2,1.0,0,0.39
928,HVAC-AHU-002,2026-08-31T11:17:19,24.0,1.13,24.2,414.9,11561.2,1.0,0,0.39
929,HVAC-AHU-002,2026-08-31T12:17:19,24.6,1.23,24.5,415.4,11562.2,1.0,0,0.39
930,HVAC-AHU-002,2026-08-31T13:17:19,23.5,1.35,24.9,416.3,11563.2,1.0,0,0.39
931,HVAC-AHU-002,2026-08-31T14:17:19,23.1,1.06,24.7,414.1,11564.2,1.0,0,0.39
932,HVAC-AHU-002,2026-08-31T15:17:19,22.0,1.09,25.1,411.6,11565.2,1.0,0,0.39
933,HVAC-AHU-002,2026-08-31T16:17:19,26.0,1.13,24.7,412.7,11566.2,1.0,0,0.39
934,HVAC-AHU-002,2026-08-31T17:17:19,21.5,1.14,26.1,410.2,11567.2,1.0,0,0.39
935,HVAC-AHU-002,2026-08-31T18:17:19,22.6,1.14,25.2,415.2,11568.2,1.0,0,0.39
936,HVAC-AHU-002,2026-08-31T19:17:19,22.8,1.39,24.4,413.9,11569.2,1.0,0,0.39
937,HVAC-AHU-002,2026-08-31T20:17:19,24.8,1.28,25.0,415.7,11570.2,1.0,0,0.39
938,HVAC-AHU-002,2026-08-31T21:17:19,23.7,1.23,24.8,414.0,11571.2,1.0,0,0.39
939,HVAC-AHU-002,2026-08-31T22:17:19,23.7,1.1,25.1,418.2,11572.2,1.0,0,0.39
940,HVAC-AHU-002,2026-08-31T23:17:19,23.5,1.15,5.7,415.1,11572.4,0.2,0,0.39
941,HVAC-AHU-002,2026-09-01T00:17:19,23.0,1.14,5.4,418.2,11572.6,0.2,0,0.39
942,HVAC-AHU-002,2026-09-01T01:17:19,22.7,1.12,0.0,414.6,11572.6,0.0,0,0.39
943,HVAC-AHU-002,2026-09-01T02:17:19,22.3,1.17,0.0,416.4,11572.6,0.0,0,0.39
944,HVAC-AHU-002,2026-09-01T03:17:19,24.0,1.08,0.1,413.9,11572.6,0.0,0,0.39
945,HVAC-AHU-002,2026-09-01T04:17:19,24.1,1.38,5.3,416.1,11572.8,0.2,0,0.39
946,HVAC-AHU-002,2026-09-01T05:17:19,23.3,1.27,0.0,419.0,11572.8,0.0,0,0.39
947,HVAC-AHU-002,2026-09-01T06:17:19,23.3,1.26,25.5,415.5,11573.8,1.0,0,0.39
948,HVAC-AHU-002,2026-09-01T07:17:19,22.4,1.11,25.1,410.8,11574.8,1.0,0,0.39
949,HVAC-AHU-002,2026-09-01T08:17:19,23.1,1.11,25.0,418.3,11575.8,1.0,0,0.39
950,HVAC-AHU-002,2026-09-01T09:17:19,23.3,1.05,24.7,412.1,11576.8,1.0,0,0.39
951,HVAC-AHU-002,2026-09-01T10:17:19,22.2,1.3,24.9,418.2,11577.8,1.0,0,0.39
952,HVAC-AHU-002,2026-09-01T11:17:19,23.5,1.37,24.8,413.2,11578.8,1.0,0,0.39
953,HVAC-AHU-002,2026-09-01T12:17:19,24.9,1.15,23.9,410.5,11579.8,1.0,0,0.39
954,HVAC-AHU-002,2026-09-01T13:17:19,22.6,1.1,25.0,419.6,11580.8,1.0,0,0.39
955,HVAC-AHU-002,2026-09-01T14:17:19,23.5,1.34,24.9,416.3,11581.8,1.0,0,0.39
956,HVAC-AHU-002,2026-09-01T15:17:19,23.9,1.19,25.3,417.0,11582.8,1.0,0,0.39
957,HVAC-AHU-002,2026-09-01T16:17:19,24.5,0.96,25.7,410.2,11583.8,1.0,0,0.39
958,HVAC-AHU-002,2026-09-01T17:17:19,24.3,1.09,25.5,414.3,11584.8,1.0,0,0.39
959,HVAC-AHU-002,2026-09-01T18:17:19,21.1,1.44,23.7,414.2,11585.8,1.0,0,0.39
960,HVAC-AHU-002,2026-09-01T19:17:19,26.1,1.5,25.1,416.2,11586.8,1.0,0,0.39
961,HVAC-AHU-002,2026-09-01T20:17:19,24.1,1.12,24.6,411.9,11587.8,1.0,0,0.39
962,HVAC-AHU-002,2026-09-01T21:17:19,25.4,1.17,24.9,418.2,11588.8,1.0,0,0.39
963,HVAC-AHU-002,2026-09-01T22:17:19,25.4,1.45,25.1,416.7,11589.8,1.0,0,0.39
964,HVAC-AHU-002,2026-09-01T23:17:19,23.3,1.16,0.7,414.6,11589.8,0.0,0,0.39
965,HVAC-AHU-002,2026-09-02T00:17:19,22.8,1.18,4.7,419.9,11590.0,0.2,0,0.39
966,HVAC-AHU-002,2026-09-02T01:17:19,23.5,1.36,0.4,415.6,11590.0,0.0,0,0.39
967,HVAC-AHU-002,2026-09-02T02:17:19,22.7,1.08,0.4,413.9,11590.0,0.0,0,0.39
968,HVAC-AHU-002,2026-09-02T03:17:19,23.2,1.01,0.0,411.2,11590.0,0.0,0,0.39
969,HVAC-AHU-002,2026-09-02T04:17:19,24.4,1.03,0.0,414.9,11590.0,0.0,0,0.39
970,HVAC-AHU-002,2026-09-02T05:17:19,23.0,1.45,0.3,416.8,11590.0,0.0,0,0.39
971,HVAC-AHU-002,2026-09-02T06:17:19,24.0,0.98,25.0,416.9,11591.0,1.0,0,0.39
972,HVAC-AHU-002,2026-09-02T07:17:19,23.4,1.14,24.7,415.9,11592.0,1.0,0,0.39
973,HVAC-AHU-002,2026-09-02T08:17:19,23.1,1.23,26.0,419.0,11593.0,1.0,0,0.39
974,HVAC-AHU-002,2026-09-02T09:17:19,22.7,1.45,25.1,413.5,11594.0,1.0,0,0.39
975,HVAC-AHU-002,2026-09-02T10:17:19,24.5,1.23,25.6,414.6,11595.0,1.0,0,0.39
976,HVAC-AHU-002,2026-09-02T11:17:19,23.0,1.26,25.4,416.4,11596.0,1.0,0,0.39
977,HVAC-AHU-002,2026-09-02T12:17:19,24.8,1.24,24.9,414.2,11597.0,1.0,0,0.39
978,HVAC-AHU-002,2026-09-02T13:17:19,24.9,1.17,25.1,414.8,11598.0,1.0,0,0.39
979,HVAC-AHU-002,2026-09-02T14:17:19,23.5,1.32,25.3,416.1,11599.0,1.0,0,0.39
980,HVAC-AHU-002,2026-09-02T15:17:19,24.9,1.07,25.2,415.3,11600.0,1.0,0,0.39
981,HVAC-AHU-002,2026-09-02T16:17:19,23.9,1.3,25.1,416.5,11601.0,1.0,0,0.39
982,HVAC-AHU-002,2026-09-02T17:17:19,22.1,1.08,24.5,415.4,11602.0,1.0,0,0.39
983,HVAC-AHU-002,2026-09-02T18:17:19,23.8,1.1,25.5,412.0,11603.0,1.0,0,0.39
984,HVAC-AHU-002,2026-09-02T19:17:19,23.9,1.16,24.9,416.7,11604.0,1.0,0,0.39
985,HVAC-AHU-002,2026-09-02T20:17:19,23.9,1.2,26.4,416.8,11605.0,1.0,0,0.39
986,HVAC-AHU-002,2026-09-02T21:17:19,24.4,1.0,25.8,417.2,11606.0,1.0,0,0.39
987,HVAC-AHU-002,2026-09-02T22:17:19,24.9,1.24,25.1,415.7,11607.0,1.0,0,0.39
988,HVAC-AHU-002,2026-09-02T23:17:19,22.2,1.27,5.2,409.5,11607.2,0.2,0,0.39
989,HVAC-AHU-002,2026-09-03T00:17:19,24.1,1.06,0.0,413.7,11607.2,0.0,0,0.39
990,HVAC-AHU-002,2026-09-03T01:17:19,24.6,1.21,4.6,413.2,11607.4,0.2,0,0.39
991,HVAC-AHU-002,2026-09-03T02:17:19,24.2,1.1,0.5,413.3,11607.4,0.0,0,0.39
992,HVAC-AHU-002,2026-09-03T03:17:19,23.2,1.48,4.6,412.9,11607.6,0.2,0,0.39
993,HVAC-AHU-002,2026-09-03T04:17:19,23.9,1.12,0.2,415.2,11607.6,0.0,0,0.39
994,HVAC-AHU-002,2026-09-03T05:17:19,25.2,1.46,0.3,417.0,11607.6,0.0,0,0.39
995,HVAC-AHU-002,2026-09-03T06:17:19,23.3,1.14,25.1,413.4,11608.6,1.0,0,0.39
996,HVAC-AHU-002,2026-09-03T07:17:19,23.2,1.23,23.8,417.1,11609.6,1.0,0,0.39
997,HVAC-AHU-002,2026-09-03T08:17:19,24.5,1.3,25.2,415.6,11610.6,1.0,0,0.39
998,HVAC-AHU-002,2026-09-03T09:17:19,23.6,1.46,25.2,417.4,11611.6,1.0,0,0.39
999,HVAC-AHU-002,2026-09-03T10:17:19,22.8,1.44,25.2,416.5,11612.6,1.0,0,0.39
1000,HVAC-AHU-002,2026-09-03T11:17:19,24.9,1.28,24.6,417.4,11613.6,1.0,0,0.39
1001,HVAC-AHU-002,2026-09-03T12:17:19,23.5,1.24,24.6,415.6,11614.6,1.0,0,0.39
1002,HVAC-AHU-002,2026-09-03T13:17:19,24.7,1.33,25.1,415.6,11615.6,1.0,0,0.39
1003,HVAC-AHU-002,2026-09-03T14:17:19,24.1,1.41,24.8,415.1,11616.6,1.0,0,0.39
1004,HVAC-AHU-002,2026-09-03T15:17:19,23.2,1.24,26.0,415.3,11617.6,1.0,0,0.39
1005,HVAC-AHU-002,2026-09-03T16:17:19,23.0,1.4,25.4,411.8,11618.6,1.0,0,0.39
1006,HVAC-AHU-002,2026-09-03T17:17:19,22.9,1.27,25.0,415.1,11619.6,1.0,0,0.39
1007,HVAC-AHU-002,2026-09-03T18:17:19,23.6,1.21,25.3,415.7,11620.6,1.0,0,0.39
1008,HVAC-AHU-002,2026-09-03T19:17:19,23.9,1.14,24.3,418.4,11621.6,1.0,0,0.39
1009,PUMP-002,2026-08-27T20:17:19,49.5,4.05,52.8,413.8,16801.0,1.0,0,1.0
1010,PUMP-002,2026-08-27T21:17:19,48.7,4.65,53.5,414.0,16802.0,1.0,0,1.0
1011,PUMP-002,2026-08-27T22:17:19,46.9,4.38,53.0,404.2,16803.0,1.0,0,1.0
1012,PUMP-002,2026-08-27T23:17:19,48.2,4.43,0.0,411.2,16803.0,0.0,0,1.0
1013,PUMP-002,2026-08-28T00:17:19,56.2,6.92,13.3,413.0,16803.2,0.2,1,1.0
1014,PUMP-002,2026-08-28T01:17:19,48.8,4.22,10.4,406.7,16803.4,0.2,0,1.0
1015,PUMP-002,2026-08-28T02:17:19,56.9,6.94,0.2,405.1,16803.4,0.0,1,1.0
1016,PUMP-002,2026-08-28T03:17:19,46.8,4.42,0.6,412.5,16803.4,0.0,0,1.0
1017,PUMP-002,2026-08-28T04:17:19,48.0,4.51,11.0,410.3,16803.6,0.2,0,1.0
1018,PUMP-002,2026-08-28T05:17:19,48.3,4.29,10.5,413.1,16803.8,0.2,0,1.0
1019,PUMP-002,2026-08-28T06:17:19,50.4,4.43,53.6,409.8,16804.8,1.0,0,1.0
